query,case,median,min,median_cap,min_cap,max_cap,p10_cap,p90_cap,n_fail,label,benchmark,sf,threads
Q21,2,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q21,3,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q21,4,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q22,1,0.41,0.41,0.41,0.41,0.52,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q22,2,0.41,0.41,0.41,0.41,0.52,0.41,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q22,3,0.41,0.41,0.41,0.41,0.52,0.41,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q22,4,0.41,0.41,0.41,0.41,0.52,0.41,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q23,1,4.1,4.1,4.1,4.1,4.21,4.1,4.21,0,tpcds_sf20_t8,tpcds,20,8
Q23,2,4.21,4.2,4.21,4.2,4.31,4.2,4.21,0,tpcds_sf20_t8,tpcds,20,8
Q23,3,4.21,4.11,4.21,4.11,4.31,4.2,4.22,0,tpcds_sf20_t8,tpcds,20,8
Q23,4,4.21,4.21,4.21,4.21,4.31,4.21,4.31,0,tpcds_sf20_t8,tpcds,20,8
Q24,1,1.13,0.72,1.13,0.72,10.04,0.72,8.142000000000001,0,tpcds_sf20_t8,tpcds,20,8
Q24,2,0.62,0.52,0.62,0.52,11.37,0.61,9.084000000000003,0,tpcds_sf20_t8,tpcds,20,8
Q24,3,0.72,0.52,0.72,0.52,12.91,0.62,10.813000000000002,0,tpcds_sf20_t8,tpcds,20,8
Q24,4,0.82,0.52,0.82,0.52,11.06,0.71,8.654000000000002,0,tpcds_sf20_t8,tpcds,20,8
Q25,1,0.6699999999999999,0.52,0.6699999999999999,0.52,1.34,0.62,1.23,0,tpcds_sf20_t8,tpcds,20,8
Q25,2,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q25,3,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q25,4,0.52,0.52,0.52,0.52,0.62,0.52,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q26,1,0.21,0.21,0.21,0.21,0.41,0.21,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q26,2,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q26,3,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q26,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q27,1,1.85,1.23,1.85,1.23,2.36,1.43,2.16,0,tpcds_sf20_t8,tpcds,20,8
Q27,2,0.93,0.82,0.93,0.82,0.93,0.919,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q27,3,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q27,4,0.93,0.93,0.93,0.93,1.03,0.93,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q28,1,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q28,2,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q28,3,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q28,4,1.13,1.03,1.13,1.03,1.13,1.13,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q29,1,0.82,0.72,0.82,0.72,1.34,0.72,1.23,0,tpcds_sf20_t8,tpcds,20,8
Q29,2,0.62,0.62,0.62,0.62,0.82,0.62,0.82,0,tpcds_sf20_t8,tpcds,20,8
Q29,3,0.62,0.62,0.62,0.62,0.82,0.62,0.82,0,tpcds_sf20_t8,tpcds,20,8
Q29,4,0.6699999999999999,0.62,0.6699999999999999,0.62,0.82,0.62,0.82,0,tpcds_sf20_t8,tpcds,20,8
Q30,1,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q30,2,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q30,3,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q30,4,0.21,0.21,0.21,0.21,0.31,0.21,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q31,1,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0,tpcds_sf20_t8,tpcds,20,8
Q31,2,0.62,0.52,0.62,0.52,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q31,3,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q31,4,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q32,1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q32,2,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q32,3,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q32,4,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q33,1,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q33,2,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q33,3,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q33,4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q34,1,0.72,0.62,0.72,0.62,0.72,0.62,0.72,0,tpcds_sf20_t8,tpcds,20,8
Q34,2,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q34,3,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q34,4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q35,1,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0,tpcds_sf20_t8,tpcds,20,8
Q35,2,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0,tpcds_sf20_t8,tpcds,20,8
Q35,3,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0,tpcds_sf20_t8,tpcds,20,8
Q35,4,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q36,1,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0,tpcds_sf20_t8,tpcds,20,8
Q36,2,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0,tpcds_sf20_t8,tpcds,20,8
Q36,3,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0,tpcds_sf20_t8,tpcds,20,8
Q36,4,0.93,0.92,0.93,0.92,0.93,0.93,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q37,1,2.0999999999999996,0.11,2.0999999999999996,0.11,72.14,0.11,72.034,0,tpcds_sf20_t8,tpcds,20,8
Q37,2,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q37,3,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q37,4,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q38,1,0.93,0.92,0.93,0.92,0.93,0.92,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q38,2,0.93,0.92,0.93,0.92,0.93,0.929,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q38,3,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q38,4,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q39,1,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q39,2,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q39,3,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q39,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q40,1,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q40,2,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q40,3,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t8,tpcds,20,8
Q40,4,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q41,1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q41,2,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q41,3,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q41,4,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0,tpcds_sf20_t8,tpcds,20,8
Q42,1,0.41,0.31,0.41,0.31,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q42,2,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q42,3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q42,4,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q43,1,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q43,2,0.72,0.62,0.72,0.62,0.72,0.62,0.72,0,tpcds_sf20_t8,tpcds,20,8
Q43,3,0.72,0.62,0.72,0.62,0.72,0.62,0.72,0,tpcds_sf20_t8,tpcds,20,8
Q43,4,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q44,1,8.38,8.28,8.38,8.28,8.59,8.28,8.481,0,tpcds_sf20_t8,tpcds,20,8
Q44,2,8.39,8.18,8.39,8.18,8.59,8.289,8.59,0,tpcds_sf20_t8,tpcds,20,8
Q44,3,8.38,8.18,8.38,8.18,8.69,8.270999999999999,8.6,0,tpcds_sf20_t8,tpcds,20,8
Q44,4,8.48,8.28,8.48,8.28,8.69,8.370000000000001,8.6,0,tpcds_sf20_t8,tpcds,20,8
Q45,1,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q45,2,0.31,0.21,0.31,0.21,0.31,0.21,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q45,3,0.31,0.21,0.31,0.21,0.31,0.21,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q45,4,0.31,0.21,0.31,0.21,0.31,0.21,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q46,1,1.03,0.93,1.03,0.93,1.13,0.93,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q46,2,0.72,0.62,0.72,0.62,0.93,0.62,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q46,3,0.72,0.62,0.72,0.62,0.93,0.62,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q46,4,0.72,0.72,0.72,0.72,0.93,0.72,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q47,1,1.44,1.44,1.44,1.44,1.44,1.44,1.44,0,tpcds_sf20_t8,tpcds,20,8
Q47,2,1.44,1.44,1.44,1.44,1.54,1.44,1.44,0,tpcds_sf20_t8,tpcds,20,8
Q47,3,1.44,1.44,1.44,1.44,1.44,1.44,1.44,0,tpcds_sf20_t8,tpcds,20,8
Q47,4,1.44,1.44,1.44,1.44,1.54,1.44,1.54,0,tpcds_sf20_t8,tpcds,20,8
Q48,1,0.82,0.72,0.82,0.72,0.93,0.72,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q48,2,0.82,0.72,0.82,0.72,1.03,0.72,0.9400000000000002,0,tpcds_sf20_t8,tpcds,20,8
Q48,3,0.875,0.72,0.875,0.72,1.13,0.72,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q48,4,0.93,0.93,0.93,0.93,1.13,0.93,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q49,1,0.62,0.62,0.62,0.62,0.72,0.62,0.6300000000000001,0,tpcds_sf20_t8,tpcds,20,8
Q49,2,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q49,3,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q49,4,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q50,1,1.335,1.03,1.335,1.03,1.44,1.13,1.44,0,tpcds_sf20_t8,tpcds,20,8
Q50,2,0.77,0.62,0.77,0.62,0.93,0.62,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q50,3,0.77,0.62,0.77,0.62,0.93,0.62,0.93,0,tpcds_sf20_t8,tpcds,20,8
Q50,4,0.72,0.72,0.72,0.72,0.82,0.72,0.7300000000000001,0,tpcds_sf20_t8,tpcds,20,8
Q51,1,2.05,2.05,2.05,2.05,2.15,2.05,2.05,0,tpcds_sf20_t8,tpcds,20,8
Q51,2,2.05,2.05,2.05,2.05,2.16,2.05,2.16,0,tpcds_sf20_t8,tpcds,20,8
Q51,3,2.05,2.05,2.05,2.05,2.16,2.05,2.16,0,tpcds_sf20_t8,tpcds,20,8
Q51,4,2.05,2.05,2.05,2.05,2.06,2.05,2.05,0,tpcds_sf20_t8,tpcds,20,8
Q52,1,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q52,2,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q52,3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q52,4,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q53,1,0.52,0.41,0.52,0.41,0.62,0.41,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q53,2,0.31,0.31,0.31,0.31,0.41,0.31,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q53,3,0.31,0.31,0.31,0.31,0.41,0.31,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q53,4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q54,1,inf,inf,300.0,300.0,300.0,300.0,300.0,20,tpcds_sf20_t8,tpcds,20,8
Q54,2,inf,inf,300.0,300.0,300.0,300.0,300.0,20,tpcds_sf20_t8,tpcds,20,8
Q54,3,inf,inf,300.0,300.0,300.0,300.0,300.0,20,tpcds_sf20_t8,tpcds,20,8
Q54,4,inf,inf,300.0,300.0,300.0,300.0,300.0,20,tpcds_sf20_t8,tpcds,20,8
Q55,1,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q55,2,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q55,3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q55,4,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q56,1,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q56,2,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q56,3,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q56,4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q57,1,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q57,2,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q57,3,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q57,4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q58,1,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q58,2,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q58,3,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q58,4,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q59,1,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q59,2,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q59,3,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q59,4,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q60,1,0.62,0.52,0.62,0.52,0.62,0.52,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q60,2,0.41,0.41,0.41,0.41,0.52,0.41,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q60,3,0.41,0.41,0.41,0.41,0.52,0.41,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q60,4,0.46499999999999997,0.41,0.46499999999999997,0.41,0.52,0.41,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q61,1,0.82,0.72,0.82,0.72,1.23,0.72,0.9500000000000003,0,tpcds_sf20_t8,tpcds,20,8
Q61,2,0.62,0.52,0.62,0.52,0.62,0.52,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q61,3,0.62,0.52,0.62,0.52,0.62,0.52,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q61,4,0.62,0.52,0.62,0.52,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q62,1,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q62,2,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q62,3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q62,4,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q63,1,0.52,0.41,0.52,0.41,0.62,0.41,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q63,2,0.31,0.31,0.31,0.31,0.41,0.31,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q63,3,0.31,0.31,0.31,0.31,0.41,0.31,0.3200000000000001,0,tpcds_sf20_t8,tpcds,20,8
Q63,4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q64,1,2.21,1.13,2.21,1.13,3.69,1.419,3.4110000000000005,0,tpcds_sf20_t8,tpcds,20,8
Q64,2,1.13,0.93,1.13,0.93,1.23,1.02,1.23,0,tpcds_sf20_t8,tpcds,20,8
Q64,3,1.44,0.93,1.44,0.93,1.54,1.02,1.54,0,tpcds_sf20_t8,tpcds,20,8
Q64,4,0.93,0.93,0.93,0.93,1.23,0.93,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q65,1,1.34,1.23,1.34,1.23,1.34,1.33,1.34,0,tpcds_sf20_t8,tpcds,20,8
Q65,2,1.34,1.34,1.34,1.34,1.44,1.34,1.44,0,tpcds_sf20_t8,tpcds,20,8
Q65,3,1.34,1.34,1.34,1.34,1.44,1.34,1.44,0,tpcds_sf20_t8,tpcds,20,8
Q65,4,1.54,1.44,1.54,1.44,1.54,1.44,1.54,0,tpcds_sf20_t8,tpcds,20,8
Q66,1,0.41,0.31,0.41,0.31,0.41,0.31,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q66,2,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q66,3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q66,4,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q67,1,5.85,5.74,5.85,5.74,5.95,5.848999999999999,5.95,0,tpcds_sf20_t8,tpcds,20,8
Q67,2,5.85,5.85,5.85,5.85,6.06,5.85,5.95,0,tpcds_sf20_t8,tpcds,20,8
Q67,3,5.95,5.85,5.95,5.85,5.96,5.85,5.96,0,tpcds_sf20_t8,tpcds,20,8
Q67,4,5.75,5.64,5.75,5.64,5.85,5.649,5.75,0,tpcds_sf20_t8,tpcds,20,8
Q68,1,0.82,0.72,0.82,0.72,1.03,0.72,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q68,2,0.62,0.62,0.62,0.62,0.72,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q68,3,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q68,4,0.62,0.62,0.62,0.62,0.72,0.62,0.72,0,tpcds_sf20_t8,tpcds,20,8
Q69,1,0.41,0.41,0.41,0.41,0.52,0.41,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q69,2,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q69,3,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q69,4,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q70,1,1.13,1.03,1.13,1.03,1.13,1.03,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q70,2,1.13,1.03,1.13,1.03,1.13,1.1199999999999999,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q70,3,1.13,1.03,1.13,1.03,1.13,1.13,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q70,4,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q71,1,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q71,2,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q71,3,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q71,4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q72,1,6.155,0.62,6.155,0.62,26.34,0.82,20.003000000000007,0,tpcds_sf20_t8,tpcds,20,8
Q72,2,0.62,0.41,0.62,0.41,1.54,0.41,1.2510000000000003,0,tpcds_sf20_t8,tpcds,20,8
Q72,3,0.62,0.41,0.62,0.41,1.95,0.41,1.4910000000000008,0,tpcds_sf20_t8,tpcds,20,8
Q72,4,0.52,0.31,0.52,0.31,1.64,0.4,0.6300000000000001,0,tpcds_sf20_t8,tpcds,20,8
Q73,1,0.5700000000000001,0.51,0.5700000000000001,0.51,0.62,0.519,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q73,2,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q73,3,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q73,4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t8,tpcds,20,8
Q74,1,2.0,1.64,2.0,1.64,2.36,1.64,2.36,0,tpcds_sf20_t8,tpcds,20,8
Q74,2,1.9499999999999997,1.54,1.9499999999999997,1.54,2.26,1.54,2.26,0,tpcds_sf20_t8,tpcds,20,8
Q74,3,1.9499999999999997,1.54,1.9499999999999997,1.54,2.26,1.54,2.26,0,tpcds_sf20_t8,tpcds,20,8
Q74,4,2.0,1.64,2.0,1.64,2.46,1.64,2.36,0,tpcds_sf20_t8,tpcds,20,8
Q75,1,1.34,1.34,1.34,1.34,1.34,1.34,1.34,0,tpcds_sf20_t8,tpcds,20,8
Q75,2,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q75,3,1.03,1.03,1.03,1.03,1.13,1.03,1.03,0,tpcds_sf20_t8,tpcds,20,8
Q75,4,1.13,1.03,1.13,1.03,1.13,1.13,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q76,1,0.62,0.62,0.62,0.62,0.72,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q76,2,0.62,0.62,0.62,0.62,0.72,0.62,0.6300000000000001,0,tpcds_sf20_t8,tpcds,20,8
Q76,3,0.62,0.62,0.62,0.62,0.72,0.62,0.72,0,tpcds_sf20_t8,tpcds,20,8
Q76,4,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q77,1,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q77,2,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q77,3,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q77,4,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t8,tpcds,20,8
Q78,1,2.67,2.67,2.67,2.67,2.77,2.67,2.67,0,tpcds_sf20_t8,tpcds,20,8
Q78,2,2.7199999999999998,2.67,2.7199999999999998,2.67,2.77,2.67,2.77,0,tpcds_sf20_t8,tpcds,20,8
Q78,3,2.88,2.87,2.88,2.87,2.88,2.87,2.88,0,tpcds_sf20_t8,tpcds,20,8
Q78,4,2.52,2.36,2.52,2.36,2.67,2.45,2.58,0,tpcds_sf20_t8,tpcds,20,8
Q79,1,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0,tpcds_sf20_t8,tpcds,20,8
Q79,2,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q79,3,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q79,4,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q80,1,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0,tpcds_sf20_t8,tpcds,20,8
Q80,2,0.72,0.72,0.72,0.72,0.82,0.72,0.72,0,tpcds_sf20_t8,tpcds,20,8
Q80,3,0.72,0.72,0.72,0.72,0.82,0.72,0.7300000000000001,0,tpcds_sf20_t8,tpcds,20,8
Q80,4,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,tpcds_sf20_t8,tpcds,20,8
Q81,1,0.26,0.21,0.26,0.21,0.31,0.21,0.31,0,tpcds_sf20_t8,tpcds,20,8
Q81,2,0.26,0.21,0.26,0.21,0.31,0.21,0.31,0,tpcds_sf20_t8,tpcds,20,8
